utterance_id,speaker,episode_id,scene_id,transcript,emotion_label,valence,arousal,dominance,sep,vad_coverage
s03_e08_c05_u012,Chandler Bing,s03_e08,s03_e08_c05,What is the thing?,Peaceful,-0.0340,-0.1700,-0.1440,-0.1060,0.750
s03_e08_c05_u014,Chandler Bing,s03_e08,s03_e08_c05,What?,Mad,0.0000,0.0460,0.0000,0.0000,1.000
s03_e08_c05_u016,Chandler Bing,s03_e08,s03_e08_c05,"Well she, she wouldn't do that, she's with, she's with me.",Sad,0.2703,-0.0833,0.0290,0.2848,0.636
s03_e08_c05_u018,Chandler Bing,s03_e08,s03_e08_c05,"Yeah, well, you're wrong! Okay, you're wrong.",Mad,-0.0864,-0.1106,-0.0576,-0.1152,0.714
s03_e08_c07_u003,Chandler Bing,s03_e08,s03_e08_c07,"Ah, I don't know, you tell me. Anything you ah, wanna tell me, because, if you ah, you should, if you, you would, tell me.",Mad,0.0914,-0.0940,0.0208,0.1018,0.577
s03_e08_c07_u005,Chandler Bing,s03_e08,s03_e08_c07,"You tell me! Maybe, it's because I was just fooling with my ex! Oh no-no-no-no, no-no-no-no, that was you!!",Mad,-0.0855,-0.0154,-0.0936,-0.1323,0.560
s03_e08_c07_u007,Chandler Bing,s03_e08,s03_e08_c07,All right!,Mad,0.3400,-0.1960,0.1120,0.3960,1.000
s03_e08_c07_u009,Chandler Bing,s03_e08,s03_e08_c07,"Joey told me, he saw you two kissing.",Mad,0.0467,-0.1930,0.0915,0.0925,0.500
s03_e08_c07_u011,Chandler Bing,s03_e08,s03_e08_c07,No! In his office! How many kisses were there?,Neutral,-0.0645,-0.0725,0.0150,-0.0570,0.556
s03_e08_c07_u013,Chandler Bing,s03_e08,s03_e08_c07,"Wh-wh-why, wh-why, why, why was there kissing!? There should be no kissing!!",Mad,0.0470,0.2253,-0.0596,0.0172,0.600
s03_e08_c07_u015,Chandler Bing,s03_e08,s03_e08_c07,Here.,Neutral,0.2380,0.0000,0.1430,0.3095,1.000
s03_e08_c07_u018,Chandler Bing,s03_e08,s03_e08_c07,"I'll take it! All right look, I gotta know. Are you finished with me? Are you finished with him? Do you still love him? Do you still love me? All right look, I'm gonna need an actual answer here okay, so which is it, him or me?",Powerful,0.2166,-0.1120,0.0385,0.2358,0.694
s03_e08_c09_u003,Chandler Bing,s03_e08,s03_e08_c09,Yeah.,Powerful,0.2060,-0.3180,-0.1220,0.1450,1.000
s03_e08_c09_u005,Chandler Bing,s03_e08,s03_e08_c09,What?,Neutral,0.0000,0.0460,0.0000,0.0000,1.000
s03_e08_c09_u007,Chandler Bing,s03_e08,s03_e08_c09,All right.,Neutral,0.3400,-0.1960,0.1120,0.3960,1.000
s03_e08_c09_u009,Chandler Bing,s03_e08,s03_e08_c09,I talked to Janice.,Neutral,0.0000,0.0000,0.0000,0.0000,0.250
s03_e08_c09_u011,Chandler Bing,s03_e08,s03_e08_c09,"She doesn't know. Says she loves us both. Y'know I woke up this morning and I was in love, well I was happy. Y'know it serves me right for buying that twelve pack of condoms. And now I can't even return them, because she choked on the reciept!",Mad,0.1934,0.0261,0.0873,0.2371,0.652
s03_e08_c09_u013,Chandler Bing,s03_e08,s03_e08_c09,"I don't know, y'know. What, what, would you do?",Sad,0.1993,-0.0283,0.0677,0.2332,0.750
s03_e08_c09_u015,Chandler Bing,s03_e08,s03_e08_c09,"Come on, tell me.",Scared,0.0980,-0.0020,0.0180,0.1070,1.000
s03_e08_c09_u017,Chandler Bing,s03_e08,s03_e08_c09,"What? What are you, what are you talking about?",Scared,-0.0167,0.0050,-0.0517,-0.0425,0.778
s03_e08_c11_u002,Chandler Bing,s03_e08,s03_e08_c11,"Janice, I have something I need to tell you, and I want you to let me get through it, because it's, it's, it's not gonna be easy.",Scared,0.1320,-0.1791,-0.0169,0.1236,0.643
s03_e08_c11_u004,Chandler Bing,s03_e08,s03_e08_c11,"I think you should go back with Gary. I don't wanna be the guy that breaks up a family, y'know when my parents split up, it was because of that guy. Whenever I would see him I was always think y'know 'You're the reason, you are the reason why their not together.' and I hated that guy. And it didn't matter how nice he was, or how happy he made my Dad.",Powerful,0.1885,-0.0290,0.0977,0.2374,0.704
s03_e08_c11_u006,Chandler Bing,s03_e08,s03_e08_c11,"Yeah, well. It's the right thing to do.",Powerful,0.4100,-0.2350,0.0108,0.4154,0.875
s03_e08_c11_u008,Chandler Bing,s03_e08,s03_e08_c11,Then don't leave me!,Scared,0.0300,-0.0913,-0.1287,-0.0343,0.750
s03_e08_c11_u010,Chandler Bing,s03_e08,s03_e08_c11,"Forget what I said, I was babbling! Pick me!",Scared,-0.1168,-0.1018,-0.2100,-0.2218,0.556
s03_e08_c11_u012,Chandler Bing,s03_e08,s03_e08_c11,"No you don't! No, no, no, I say you have to give your divorce another chance.",Scared,0.0945,-0.0425,-0.0071,0.0909,0.562
s03_e08_c11_u014,Chandler Bing,s03_e08,s03_e08_c11,Ohhh. Don't go.,Scared,-0.0407,-0.0460,-0.1207,-0.1010,1.000
s03_e08_c11_u016,Chandler Bing,s03_e08,s03_e08_c11,No. No! No! No!,Scared,0.1531,-0.0957,0.0048,0.1555,0.000
s03_e08_c11_u018,Chandler Bing,s03_e08,s03_e08_c11,I don't care! I don't care!!,Scared,0.3990,-0.0820,0.0360,0.4170,0.667
s03_e08_c11_u020,Chandler Bing,s03_e08,s03_e08_c11,You can't leave! I have your shoe!,Sad,0.0745,-0.2855,-0.0972,0.0259,0.571
s03_e08_c13_u002,Chandler Bing,s03_e08,s03_e08_c13,I'll hold you close in my arms. I can't resist your charms. And love....,Powerful,0.0680,-0.0520,0.0590,0.0975,0.571
s03_e08_c13_u005,Chandler Bing,s03_e08,s03_e08_c13,No you know I don't mind.,Powerful,0.2820,-0.0887,0.1200,0.3420,0.667
s03_e08_c13_u007,Chandler Bing,s03_e08,s03_e08_c13,I know.,Powerful,0.5300,-0.2780,0.4080,0.7340,0.500
s03_e08_c13_u009,Chandler Bing,s03_e08,s03_e08_c13,I've found.,Powerful,0.6660,-0.1080,-0.0200,0.6560,0.500
s03_e09_c05_u004,Chandler Bing,s03_e09,s03_e09_c05,"Yes. Yes, there is, they play on Sundays and Monday nights.",Neutral,0.3481,-0.0867,0.0486,0.3724,0.818
s03_e10_c01_u002,Chandler Bing,s03_e10,s03_e10_c01,"Eh..., I don't, I don't know.",Neutral,0.4033,-0.0287,0.1840,0.4953,0.500
s03_e10_c01_u004,Chandler Bing,s03_e10,s03_e10_c01,"Well, as old as he is in dog years, do you think Snoopy should still be allowed to fly this thing?",Joyful,0.2426,-0.1350,0.0377,0.2615,0.905
s03_e10_c01_u011,Chandler Bing,s03_e10,s03_e10_c01,Yeah?,Neutral,0.2060,-0.3180,-0.1220,0.1450,1.000
s03_e10_c02_u004,Chandler Bing,s03_e10,s03_e10_c02,"Excuse me little one, I have a very solid backhand.",Joyful,0.1413,-0.2225,-0.0033,0.1397,0.800
s03_e10_c02_u006,Chandler Bing,s03_e10,s03_e10_c02,I was shrieking... like a Marine.,Joyful,0.2347,-0.1450,0.0833,0.2763,0.500
s03_e10_c03_u004,Chandler Bing,s03_e10,s03_e10_c03,Says here that a muppet got whacked on Seasame Street last night. Where exactly were around ten-ish?,Neutral,0.0492,0.0385,-0.0393,0.0296,0.778
s03_e10_c03_u010,Chandler Bing,s03_e10,s03_e10_c03,"Look out kids, he's coming!",Sad,0.3203,-0.0565,0.1070,0.3738,1.000
s03_e10_c03_u018,Chandler Bing,s03_e10,s03_e10_c03,"Yes. Yes, and ah, ah, the trees are happy too, because for most of them, it's the only chance to see New York.",Powerful,0.2838,-0.0441,0.0721,0.3199,0.783
s03_e10_c11_u002,Chandler Bing,s03_e10,s03_e10_c11,"Tell us what happened, Brown Bird Ross.",Neutral,0.1370,-0.2272,-0.0100,0.1320,0.714
s03_e10_c11_u004,Chandler Bing,s03_e10,s03_e10_c11,Hey! How'd the interview go?,Joyful,0.0655,0.0540,0.0365,0.0837,0.800
s03_e10_c11_u008,Chandler Bing,s03_e10,s03_e10_c11,"Y'know what Rach, maybe you should just, y'know stay here at the coffee house.",Peaceful,0.2199,-0.1442,0.0529,0.2463,0.750
s03_e10_c12_u002,Chandler Bing,s03_e10,s03_e10_c12,"Well seeing that drunk Santa wet himself, really perked up my Christmas.",Joyful,0.2600,0.0601,0.0240,0.2720,0.750
s03_e10_c12_u007,Chandler Bing,s03_e10,s03_e10_c12,It's like 'Night of the Living Dead Christmas Trees.',Neutral,0.2223,-0.2377,-0.0234,0.2106,0.889
s03_e10_c12_u010,Chandler Bing,s03_e10,s03_e10_c12,"Sure, everybody loves a kidder.",Joyful,0.4147,0.0353,0.1867,0.5080,0.600
s03_e10_c15_u007,Chandler Bing,s03_e10,s03_e10_c15,I'm an alien. I'm an alien.,Joyful,-0.1800,0.2300,-0.0180,-0.1890,0.333
s03_e11_c02_u002,Chandler Bing,s03_e11,s03_e11_c02,"Hey, anybody got a length of rope about six feet long with a little nouse at the end?",Mad,-0.0319,-0.1969,-0.1419,-0.1029,0.889
s03_e11_c02_u004,Chandler Bing,s03_e11,s03_e11_c02,I just saw Janice.,Mad,0.1310,0.0410,0.2800,0.2710,0.500
s03_e11_c02_u006,Chandler Bing,s03_e11,s03_e11_c02,"Yeah, she was at Rockefeller Center skating with her husband, she looked so happy. I almost feel bad for whipping that kid's pretzel at them.",Sad,0.0826,-0.0055,-0.0004,0.0824,0.720
s03_e11_c02_u008,Chandler Bing,s03_e11,s03_e11_c02,"Yes, but you ended up having sex with both of them that afternoon.",Neutral,0.0846,0.0998,0.0075,0.0884,0.923
s03_e11_c02_u011,Chandler Bing,s03_e11,s03_e11_c02,"Oh, y'know what, I'm gonna be okay, you don't have to throw a party for me.",Neutral,0.1978,0.0758,0.0195,0.2075,0.562
s03_e11_c02_u013,Chandler Bing,s03_e11,s03_e11_c02,"Oh, well then, if anybody should have a party it should be him.",Neutral,0.1940,-0.0938,0.1061,0.2470,0.923
s03_e11_c02_u017,Chandler Bing,s03_e11,s03_e11_c02,"Okay, well he totally screwed up the punch line. Y'know, it's supposed to be arrghh-eh og-errigh.",Neutral,0.2341,-0.1159,0.0862,0.2772,0.706
s03_e11_c06_u006,Chandler Bing,s03_e11,s03_e11_c06,"Well, my apartment isn't there anymore, because I drank it.",Peaceful,0.1167,-0.1593,0.0268,0.1301,0.800
s03_e11_c06_u009,Chandler Bing,s03_e11,s03_e11_c06,"Yeah, I ended up in the storage room, and not alone.",Joyful,0.0420,-0.0647,-0.0167,0.0337,0.636
s03_e11_c06_u011,Chandler Bing,s03_e11,s03_e11_c06,"Ow, no 'woo-hooing,' no 'woo-hooing.'",Joyful,0.2920,0.4580,-0.1400,0.2220,0.286
s03_e11_c06_u013,Chandler Bing,s03_e11,s03_e11_c06,"Ah, I fooled around with Joey's sister. Well, that's not the worst part.",Powerful,0.0575,-0.1133,-0.1358,-0.0104,0.615
s03_e11_c06_u015,Chandler Bing,s03_e11,s03_e11_c06,I can't remember which sister.,Sad,0.4613,-0.1693,0.0107,0.4667,0.600
s03_e11_c09_u003,Chandler Bing,s03_e11,s03_e11_c09,"Well, that's the part where you tell him that I moved to France. When actually I'll be in Cuba.",Peaceful,0.1760,-0.0447,-0.0405,0.1558,0.684
s03_e11_c09_u005,Chandler Bing,s03_e11,s03_e11_c09,What if Mary-Angela comes to the door and I ask for Mary-Angela?,Scared,-0.0068,-0.1536,-0.1176,-0.0656,0.500
s03_e11_c10_u002,Chandler Bing,s03_e11,s03_e11_c10,"Joey, what-wh-wh-wha-wh-wha-wh-wha-wh-wha-what are you doing here?",Scared,0.0595,0.0230,0.0357,0.0774,0.250
s03_e11_c10_u004,Chandler Bing,s03_e11,s03_e11_c10,I'm here to see Mary-Angela.,Neutral,0.1693,-0.1540,-0.0777,0.1305,0.500
s03_e11_c10_u006,Chandler Bing,s03_e11,s03_e11_c10,Where's Mary-Angela?,Neutral,0.0000,0.0000,0.0000,0.0000,0.333
s03_e11_c14_u015,Chandler Bing,s03_e11,s03_e11_c14,Don't worry.,Peaceful,-0.0850,0.3240,-0.1970,-0.1835,1.000
s03_e12_c02_u003,Chandler Bing,s03_e12,s03_e12_c02,Don't do anything. Keep it inside. Learn how to hide your feelings! Don't cry outloud.,Peaceful,0.1345,-0.0072,0.0064,0.1377,0.867
s03_e12_c02_u005,Chandler Bing,s03_e12,s03_e12_c02,"I want to say you but, that seems like such an easy answer.",Peaceful,0.2160,-0.1842,-0.0095,0.2112,0.692
s03_e12_c02_u011,Chandler Bing,s03_e12,s03_e12_c02,I'll get you the Cliff Notes.,Joyful,0.0160,0.1280,-0.0090,0.0115,0.500
s03_e12_c02_u013,Chandler Bing,s03_e12,s03_e12_c02,The abridgment.,Peaceful,-0.2780,-0.6670,0.4580,-0.0490,0.500
s03_e12_c09_u004,Chandler Bing,s03_e12,s03_e12_c09,"Look, don't you see what's happening here. Instead of hitting on her right away, he's becoming her confidant. Now he's gonna be the guy she goes too to complain about you.",Scared,0.1633,0.0445,0.1410,0.2339,0.750
s03_e12_c09_u006,Chandler Bing,s03_e12,s03_e12_c09,"Well, why don't you send her a musical bug, op, no you already did that. All right look, you're going to have to go there yourself now, okay, make a few surprise visits.",Peaceful,0.2253,-0.0006,-0.0334,0.2086,0.788
s03_e12_c09_u008,Chandler Bing,s03_e12,s03_e12_c09,"All right fine, don't do anything, just sit here and talk to us, meanwhile she is talking to him about you. And he's being Mr. Joe Sensitive, and she starts thinking 'Maybe this is the guy for me, because he understands me.'",Peaceful,0.1893,-0.0790,0.0796,0.2291,0.756
s03_e12_c09_u010,Chandler Bing,s03_e12,s03_e12_c09,He paints quite a picture doesn't he?,Neutral,0.4375,-0.2210,0.2310,0.5530,0.714
s03_e13_c12_u005,Chandler Bing,s03_e13,s03_e13_c12,"We can't tell him, you can't go up to a guy you barely know and talk about his.... stuff.",Mad,0.1152,-0.1041,0.0296,0.1300,0.684
s03_e13_c12_u014,Chandler Bing,s03_e13,s03_e13_c12,"Yeah, we got, um-hmm.",Neutral,0.0765,0.1200,-0.0810,0.0360,1.000
s03_e14_c01_u005,Chandler Bing,s03_e14,s03_e14_c01,I like her.,Joyful,0.4380,-0.2940,-0.1080,0.3840,0.333
s03_e14_c01_u007,Chandler Bing,s03_e14,s03_e14_c01,"Well, that's pretty much all I'm looking for from these people.",Joyful,0.1953,-0.0645,0.0664,0.2284,0.818
s03_e14_c02_u005,Chandler Bing,s03_e14,s03_e14_c02,"All right listen, I have to go to the bathroom, but if the place with the big fish comes up again. I'd like know whether that's several big fish or just one big fish.",Peaceful,0.2113,-0.0992,0.0560,0.2393,0.794
s03_e14_c03_u003,Chandler Bing,s03_e14,s03_e14_c03,No. This is just part of a dare devil game that I play called 'wait until the last moment before I burst and die.',Mad,-0.0651,0.1585,-0.0139,-0.0721,0.750
s03_e14_c03_u005,Chandler Bing,s03_e14,s03_e14_c03,"Jeez, man did you fall.. Hi! So ah, did ya, did-did-did ya fall high?",Peaceful,-0.0351,0.4456,-0.1254,-0.0978,0.625
s03_e14_c03_u008,Chandler Bing,s03_e14,s03_e14_c03,"Y'know what Gunther, go ah, go ahead, I'm-I'm talking to ah, . This is the part where you say your name.",Peaceful,0.0996,-0.0995,-0.0239,0.0877,0.650
s03_e14_c03_u010,Chandler Bing,s03_e14,s03_e14_c03,"Ginger. I'm talking to Ginger, so....",Powerful,0.0960,0.0780,0.0620,0.1270,0.333
s03_e14_c03_u012,Chandler Bing,s03_e14,s03_e14_c03,"Nope, nope, I'd just ah, I'd rather talk to you. Yes, I do. Yes, I do have to go to the bathroom.",Scared,0.1200,-0.0678,-0.1018,0.0691,0.682
s03_e14_c07_u002,Chandler Bing,s03_e14,s03_e14_c07,"Well, that's the best kiss I've had with anyone I've ever met in a men's room.",Joyful,0.3902,-0.0584,0.1289,0.4547,0.562
s03_e14_c07_u004,Chandler Bing,s03_e14,s03_e14_c07,"Op, foot in a puddle, foot all in a puddle.",Mad,-0.0707,-0.3107,-0.3367,-0.2390,0.700
s03_e14_c07_u006,Chandler Bing,s03_e14,s03_e14_c07,"Yeah, we're gonna have to get you out of those shoes.",Joyful,0.1501,-0.0516,-0.1181,0.0911,0.833
s03_e14_c07_u008,Chandler Bing,s03_e14,s03_e14_c07,"No, really you're gonna freeze.",Sad,-0.6180,-0.1880,-0.0380,-0.6370,0.167
s03_e14_c07_u010,Chandler Bing,s03_e14,s03_e14_c07,"You're not, what do you, what do you got a bionic foot?",Neutral,0.1003,0.0804,-0.0117,0.0944,0.667
s03_e14_c14_u003,Chandler Bing,s03_e14,s03_e14_c14,Hey.,Joyful,0.0960,-0.2060,-0.2760,-0.0420,1.000
s03_e14_c14_u005,Chandler Bing,s03_e14,s03_e14_c14,"Oh, I hate that. I once had a thing of half and half, stole my car.",Powerful,-0.1418,-0.0573,-0.1962,-0.2399,0.625
s03_e14_c14_u007,Chandler Bing,s03_e14,s03_e14_c14,"Great. It was great. She's ah, she's great, great looking, great personality, she's greatness.",Joyful,0.7069,0.1826,0.4869,0.9503,0.643
s03_e14_c14_u009,Chandler Bing,s03_e14,s03_e14_c14,"Joey told you about the leg, huh?",Neutral,-0.1245,-0.2115,-0.2225,-0.2358,0.571
s03_e14_c14_u011,Chandler Bing,s03_e14,s03_e14_c14,"Oh God, it freaked me out. Okay, I know it shouldn't have, but it did. I mean I like her, I don't want to stop seeing her, but every so often it's like 'Hey, y'know what, where's your leg?' I mean I'm the smallest person in the world aren't I? I'm the smallest person in the world.",Powerful,0.0858,-0.0810,0.0321,0.1019,0.643
s03_e14_c14_u013,Chandler Bing,s03_e14,s03_e14_c14,Actually he's the smallest person in the world.,Powerful,0.1418,-0.1612,0.1012,0.1924,0.625
s03_e14_c14_u015,Chandler Bing,s03_e14,s03_e14_c14,It came up.,Neutral,0.2653,0.1753,0.1260,0.3283,1.000
s03_e14_c16_u003,Chandler Bing,s03_e14,s03_e14_c16,"No. No. Actually I forgot, what is the deal with that again?",Peaceful,-0.0971,-0.0147,-0.0640,-0.1291,0.667
s03_e14_c16_u005,Chandler Bing,s03_e14,s03_e14_c16,No. No. I don't think so.,Neutral,0.1540,-0.0570,0.0530,0.1805,0.500
s03_e14_c16_u009,Chandler Bing,s03_e14,s03_e14_c16,That's-that's my nubbin.,Neutral,0.0000,0.0770,0.0000,0.0000,0.500
s03_e14_c16_u011,Chandler Bing,s03_e14,s03_e14_c16,"It's kinda a ah, a third nipple kinda thing.",Peaceful,-0.0100,-0.2230,-0.2605,-0.1403,0.444
s03_e14_c16_u013,Chandler Bing,s03_e14,s03_e14_c16,"Well, y'know two regulars. And ah one that barely qualifies as... Ahh, what?",Joyful,0.1604,-0.2075,-0.0593,0.1307,0.917
s03_e14_c16_u015,Chandler Bing,s03_e14,s03_e14_c16,"You ah, you have, you have to leave, now? How come?",Sad,0.0460,-0.2092,-0.0952,-0.0016,0.636
s03_e14_c19_u002,Chandler Bing,s03_e14,s03_e14_c19,Well hello!,Joyful,0.7260,-0.1125,0.0570,0.7545,1.000
s03_e14_c19_u004,Chandler Bing,s03_e14,s03_e14_c19,The doctor.,Neutral,0.4000,0.0620,0.7220,0.7610,0.500
s03_e14_c19_u006,Chandler Bing,s03_e14,s03_e14_c19,"Oh yes! Just had me a little nubbin-ectomy. Yep! Two nipples, no waiting.",Joyful,0.1478,-0.2545,-0.0822,0.1068,0.500
s03_e14_c19_u010,Chandler Bing,s03_e14,s03_e14_c19,"That was an obvious joke, and I didn't think of it. Why didn't I think of it? The source of all my powers. Oh dear God, what have I done!",Powerful,0.1568,0.0037,0.0790,0.1963,0.767
s03_e15_c02_u002,Chandler Bing,s03_e15,s03_e15_c02,Come on Chloe! Finish up with your customer first. Come on Chloe! Come on Chloe!!,Neutral,0.0668,0.0370,0.2144,0.1739,0.800
s03_e15_c02_u004,Chandler Bing,s03_e15,s03_e15_c02,Uh-oh.,Scared,0.2070,-0.0395,0.0541,0.2340,0.000
s03_e15_c02_u007,Chandler Bing,s03_e15,s03_e15_c02,"Okay, that hurt us.",Mad,-0.0872,0.0798,0.0175,-0.0785,1.000
s03_e15_c02_u009,Chandler Bing,s03_e15,s03_e15_c02,"Well ah, ........y'know.",Neutral,1.0000,-0.2590,0.1480,1.0740,0.500
s03_e15_c02_u017,Chandler Bing,s03_e15,s03_e15_c02,"All right, rock on.",Joyful,0.3870,-0.0240,0.1690,0.4715,1.000
s03_e15_c05_u002,Chandler Bing,s03_e15,s03_e15_c05,"Hey, y'know what, maybe we should get going. I mean what time did Chloe say we should be there?",Neutral,0.1134,0.0311,0.1304,0.1786,0.889
s03_e15_c05_u004,Chandler Bing,s03_e15,s03_e15_c05,What time is it now?,Neutral,0.0760,-0.2050,-0.0410,0.0555,1.000
s03_e15_c05_u006,Chandler Bing,s03_e15,s03_e15_c05,"Yeah all right, so we'll hang out.",Joyful,0.1618,-0.0648,0.0572,0.1904,0.857
s03_e15_c05_u008,Chandler Bing,s03_e15,s03_e15_c05,Yes. Vividly.,Neutral,0.7225,0.3540,0.3330,0.8890,1.000
s03_e15_c05_u010,Chandler Bing,s03_e15,s03_e15_c05,"Yeah, I-I-I think so. Yeah, I-I think so...",Neutral,0.0870,-0.2640,-0.0440,0.0650,0.750
s03_e15_c05_u012,Chandler Bing,s03_e15,s03_e15_c05,"Yeah. Yeah, I mean what, what would we do?",Neutral,0.1106,-0.0341,0.0424,0.1318,0.889
s03_e15_c05_u014,Chandler Bing,s03_e15,s03_e15_c05,She was kidding.,Neutral,0.1220,0.0835,-0.0430,0.1005,0.667
s03_e15_c05_u016,Chandler Bing,s03_e15,s03_e15_c05,"She was.... But y'know what, just in case, maybe we should come up with a set of ground rules.",Neutral,0.0552,-0.0185,0.1340,0.1222,0.833
s03_e15_c05_u018,Chandler Bing,s03_e15,s03_e15_c05,"Yeah. Good call, nice one. Hold it!! Hold it! What if me eyes are closed, and, and my hand is out there....",Neutral,0.1353,-0.1796,-0.0932,0.0886,0.909
s03_e15_c05_u020,Chandler Bing,s03_e15,s03_e15_c05,"Right. Right. Well ah, y'know we could flip for it.",Neutral,0.3270,-0.1254,0.1476,0.4008,0.889
s03_e15_c05_u022,Chandler Bing,s03_e15,s03_e15_c05,"Well it you don't know that, then I don't want to do this with you.",Neutral,0.2631,-0.0524,0.0658,0.2960,0.800
s03_e15_c08_u007,Chandler Bing,s03_e15,s03_e15_c08,And that's the only colour that comes in.,Neutral,0.1085,-0.1108,-0.0417,0.0876,0.714
s03_e15_c08_u010,Chandler Bing,s03_e15,s03_e15_c08,"So, what are you doing here? I thought tonight was your big anniversary dinner.",Neutral,0.2532,-0.0445,0.1242,0.3153,0.786
s03_e15_c11_u004,Chandler Bing,s03_e15,s03_e15_c11,"Hey, no way! Come on, this is you guys, call her and work it out.",Sad,0.0196,-0.0055,-0.0000,0.0196,0.933
s03_e15_c11_u006,Chandler Bing,s03_e15,s03_e15_c11,"Hey, this isn't like swimming after you eat, pick up the phone!!",Sad,0.2798,-0.0771,-0.0733,0.2431,0.833
s03_e15_c11_u008,Chandler Bing,s03_e15,s03_e15_c11,Y'know that whole swimming thing is a myth.,Neutral,0.1448,-0.1294,-0.0480,0.1208,0.833
s03_e15_c11_u010,Chandler Bing,s03_e15,s03_e15_c11,Why? What happened to him?,Neutral,0.0000,0.1783,-0.0622,-0.0311,0.800
s03_e16_c08_u002,Chandler Bing,s03_e16,s03_e16_c08,Oh my God! Oh my God!,Scared,0.0440,-0.0150,0.3080,0.1980,1.000
s03_e16_c08_u005,Chandler Bing,s03_e16,s03_e16_c08,"Well, before we answer that, I think we should address the more important question. How dumb are you?",Joyful,0.2161,-0.0458,0.1953,0.3138,0.833
s03_e16_c08_u008,Chandler Bing,s03_e16,s03_e16_c08,"He's right. Nobody's gonna benefit, and you're just gonna hurt her.",Neutral,0.1510,-0.0223,0.1680,0.2350,0.538
s03_e16_c08_u011,Chandler Bing,s03_e16,s03_e16_c08,"All right look, if you absolutely have to tell her, at least wait until the timing's right. And that's what deathbeds are for.",Powerful,0.0823,-0.1224,0.0382,0.1014,0.826
s03_e16_c08_u017,Chandler Bing,s03_e16,s03_e16_c08,"Okay, okay-okay, ah, Chloe works with that guy Issac. Issac's sister is Jasmine. And Jasmine works at that message place with Phoebe. And Phoebe's friends with Rachel. And that's the trail, I did it!",Powerful,0.1984,-0.1721,-0.0465,0.1752,0.743
